327	24909	6166839	περιμένετε	περιμένω	to wait for	0
327	24909	6166840	.	.	nodef	6166838
327	24910	6166841	ἀλλὰ	ἀλλά	otherwise	6166842
327	24910	6166842	περιμενοῦμεν	περιμένω	to wait for	0
327	24910	6166843	,	,	nodef	6166841
327	24910	6166844	ἦ	εἰμί	to be	6166842
327	24910	6166845	δ’	δέ	but	6166844
327	24910	6166846	ὃς	ὅς	who	6166844
327	24910	6166847	ὁ	ὁ	the	6166848
327	24910	6166848	Γλαύκων	Γλαύκων	Glaucon	6166844
327	24910	6166849	.	.	nodef	6166841
327	24911	6166850	καὶ	καί	and	6166856
327	24911	6166851	ὀλίγῳ	ὀλίγος	few	6166852
327	24911	6166852	ὕστερον	ὕστερον	the afterbirth	6166856
327	24911	6166853	ὅ	ὅς	who	6166855
327	24911	6166854	τε	τε	and	6166855
327	24911	6166855	Πολέμαρχος	Πολέμαρχος	Polemarchus	6166856
327	24911	6166856	ἧκε	ἥκω	to have come	0
327	24911	6166857	καὶ	καί	and	6166858
327	24911	6166858	Ἀδείμαντος	Ἀδείμαντος	Adimantus	6166855
327	24911	6166859	ὁ	ὁ	the	6166858
327	24911	6166860	τοῦ	ὁ	the	6166861
327	24911	6166861	Γλαύκωνος	Γλαύκων	Glaucon	6166862
327	24911	6166862	ἀδελφὸς	ἀδελφός	sons of the same mother	6166858
327	24911	6166863	καὶ	καί	and	6166864
327	24911	6166864	Νικήρατος	Νικήρατος	Niceratus	6166858
327	24911	6166865	ὁ	ὁ	the	6166864
327	24911	6166866	Νικίου	Νικίας	Nicias	6166864
327	24911	6166867	καὶ	καί	and	6166869
327	24911	6166868	ἄλλοι	ἄλλος	other	6166869
327	24911	6166869	τινὲς	τις	any one	6166864
327	24911	6166870	ὡς	ὡς	as	6166873
327	24911	6166871	ἀπὸ	ἀπό	from	6166869
327	24911	6166872	τῆς	ὁ	the	6166873
327	24911	6166873	πομπῆς	πομπή	conduct	6166871
327	24911	6166874	.	.	nodef	6166850
327	24912	6166875	ὁ	ὁ	the	6166877
327	24912	6166876	οὖν	οὖν	so	6166878
327	24912	6166877	Πολέμαρχος	Πολέμαρχος	Polemarchus	6166878
327	24912	6166878	ἔφη	φημί	to say	0
327	24912	6166879	·	·	nodef	6166875
327	24913	6166880	ὦ	ὦ	O! oh!	6166881
327	24913	6166881	Σώκρατες	Σωκράτης	Socrates	6166883
327	24913	6166882	,	,	nodef	6166880
327	24913	6166883	δοκεῖτέ	δοκέω	seem	0
327	24913	6166884	μοι	ἐγώ	I (first person pronoun)	6166883
327	24913	6166885	πρὸς	πρός	(w. gen.) from; (w. dat.) at	6166887
327	24913	6166886	ἄστυ	ἄστυ	a city	6166885
327	24913	6166887	ὡρμῆσθαι	ὁρμάω	to set in motion	6166883
327	24913	6166888	ὡς	ὡς	as	6166889
327	24913	6166889	ἀπιόντες	ἀπέρχομαι	to go away	6166887
327	24913	6166890	.	.	nodef	6166880
327	24914	6166891	οὐ	οὐ	not	6166894
327	24914	6166892	γὰρ	γάρ	for	6166894
327	24914	6166893	κακῶς	κακός	bad	6166894
327	24914	6166894	δοξάζεις	δοξάζω	to think	0
327	24914	6166895	,	,	nodef	6166891
327	24914	6166896	ἦν	εἰμί	to be	6166894
327	24914	6166897	δ’	δέ	but	6166896
327	24914	6166898	ἐγώ	ἐγώ	I (first person pronoun)	6166896
327	24914	6166899	.	.	nodef	6166891
327	24915	6166900	ὁρᾷς	ὁράω	to see	6166904
327	24915	6166901	οὖν	οὖν	so	6166900
327	24915	6166902	ἡμᾶς	ἐγώ	I (first person pronoun)	6166900
327	24915	6166903	,	,	nodef	6166900
327	24915	6166904	ἔφη	φημί	to say	0
327	24915	6166905	,	,	nodef	6166900
327	24915	6166906	ὅσοι	ὅσος	as much/many as	6166907
327	24915	6166907	ἐσμέν	εἰμί	to be	6166900
327	24915	6166908	;	;	nodef	6166900
327	24916	6166909	πῶς	πῶς	how? in what way	0
327	24916	6166910	γὰρ	γάρ	for	6166909
327	24916	6166911	οὔ	οὐ	not	6166909
327	24916	6166912	;	;	nodef	6166909
327	24917	6166913	ἢ	ἤ	either..or; than	6166920
327	24917	6166914	τοίνυν	τοίνυν	therefore	6166920
327	24917	6166915	τούτων	οὗτος	this; that	6166919
327	24917	6166916	,	,	nodef	6166913
327	24917	6166917	ἔφη	φημί	to say	0
327	24917	6166918	,	,	nodef	6166913
327	24917	6166919	κρείττους	κρεισσόω	nodef	6166920
327	24917	6166920	γένεσθε	γίγνομαι	become	6166917
327	24917	6166921	ἢ	ἤ	either..or; than	6166922
327	24917	6166922	μένετ’	μένω	to stay at home	6166920
327	24917	6166923	αὐτοῦ	αὐτός	unemph. 3rd pers.pronoun; -self; [the] same 	6166922
327	24917	6166924	.	.	nodef	6166913
327	24918	6166925	οὐκοῦν	οὐκοῦν	therefore	6166933
327	24918	6166926	,	,	nodef	6166925
327	24918	6166927	ἦν	εἰμί	to be	6166933
327	24918	6166928	δ’	δέ	but	6166927
327	24918	6166929	ἐγώ	ἐγώ	I (first person pronoun)	6166927
327	24918	6166930	,	,	nodef	6166925
327	24918	6166931	ἔτι	ἔτι	yet	6166933
327	24918	6166932	ἓν	εἷς	one	6166933
327	24918	6166933	λείπεται	λείπω	to leave	0
327	24918	6166934	,	,	nodef	6166925
327	24918	6166935	τὸ	ὁ	the	6166942
327	24918	6166936	ἢν	ἐάν	if	6166933
327	24918	6166937	πείσωμεν	πείθω	to prevail upon	6166936
327	24918	6166938	ὑμᾶς	σύ	you (personal pronoun)	6166937
327	24918	6166939	ὡς	ὡς	as	6166937
327	24918	6166940	χρὴ	χρή	it is fated	6166939
327	24918	6166941	ἡμᾶς	ἐγώ	I (first person pronoun)	6166942
327	24918	6166942	ἀφεῖναι	ἀφίημι	to send forth	6166940
327	24918	6166943	;	;	nodef	6166925
327	24919	6166944	ἦ	ἦ	in truth	6166946
327	24919	6166945	καὶ	καί	and	6166946
327	24919	6166946	δύναισθ’	δύναμαι	to be able	0
327	24919	6166947	ἄν	ἄν	modal particle	6166946
327	24919	6166948	,	,	nodef	6166944
327	24919	6166949	ἦ	εἰμί	to be	6166946
327	24919	6166950	δ’	δέ	but	6166949
327	24919	6166951	ὅς	ὅς	who	6166949
327	24919	6166952	,	,	nodef	6166944
327	24919	6166953	πεῖσαι	πείθω	to prevail upon	6166946
327	24919	6166954	μὴ	μή	not	6166955
327	24919	6166955	ἀκούοντας	ἀκούω	to hear	6166953
327	24919	6166956	;	;	nodef	6166944
327	24920	6166957	οὐδαμῶς	οὐδαμῶς	in no wise	6166959
327	24920	6166958	,	,	nodef	6166957
327	24920	6166959	ἔφη	φημί	to say	0
327	24920	6166960	ὁ	ὁ	the	6166961
327	24920	6166961	Γλαύκων	Γλαύκων	Glaucon	6166959
327	24920	6166962	.	.	nodef	6166957
327	24921	6166963	ὡς	ὡς	as	6166968
327	24921	6166964	τοίνυν	τοίνυν	therefore	6166969
327	24921	6166965	μὴ	μή	not	6166966
