6169475	πάνυ	πάνυ	altogether	334
6169476	γε	γε	pharr32	334
6169478	ὅτου	ὅστις	pharr29	334
6169479	τις	τις	pharr29	334
6169480	ἄρα	ἄρα	particle: 'so'	334
6169481	δεινὸς	δεινός	fearful	334
6169482	φύλαξ	φύλαξ	pharr18	334
6169484	τούτου	οὗτος	pharr14	334
6169485	καὶ	καί	pharr3	334
6169486	φὼρ	φώρ	a thief	334
6169487	δεινός	δεινός	fearful	334
6169489	ἔοικεν	ἔοικα	to be like; to look like	334
6169491	εἰ	εἰ	pharr15	334
6169492	ἄρα	ἄρα	particle: 'so'	334
6169493	ὁ	ὁ	pharr1	334
6169494	δίκαιος	δίκαιος	pharr2	334
6169495	ἀργύριον	ἀργύριον	pharr32	334
6169496	δεινὸς	δεινός	fearful	334
6169497	φυλάττειν	φυλάσσω	pharr6	334
6169499	καὶ	καί	pharr3	334
6169500	κλέπτειν	κλέπτω	to steal	334
6169501	δεινός	δεινός	fearful	334
6169503	ὡς	ὡς	pharr21	334
6169504	γοῦν	γοῦν	at least then	334
6169505	ὁ	ὁ	pharr1	334
6169506	λόγος	λόγος	pharr8	334
6169508	ἔφη	φημί	to say	334
6169510	σημαίνει	σημαίνω	to shew by a sign	334
6169512	κλέπτης	κλέπτης	a thief	334
6169513	ἄρα	ἄρα	particle: 'so'	334
6169514	τις	τις	pharr29	334
6169515	ὁ	ὁ	pharr1	334
6169516	δίκαιος	δίκαιος	pharr2	334
6169518	ὡς	ὡς	pharr21	334
6169519	ἔοικεν	ἔοικα	to be like; to look like	334
6169521	ἀναπέφανται	ἀναφαίνω	to make to give light	334
6169523	καὶ	καί	pharr3	334
6169524	κινδυνεύεις	κινδυνεύω	to be daring	334
6169525	παρ’	παρά	pharr4	334
6169526	Ὁμήρου	Ὅμηρος	Homer	334
6169527	μεμαθηκέναι	μανθάνω	to learn	334
6169528	αὐτό	αὐτός	pharr13	334
6169530	καὶ	καί	pharr3	334
6169531	γὰρ	γάρ	pharr6	334
6169532	ἐκεῖνος	ἐκεῖνος	pharr14	334
6169533	τὸν	ὁ	pharr1	334
6169534	τοῦ	ὁ	pharr1	334
6169535	Ὀδυσσέως	Ὀδυσσεύς	Odysseus	334
6169536	πρὸς	πρός	pharr18	334
6169537	μητρὸς	μήτηρ	a mother	334
6169538	πάππον	πάππος	a grandfather	334
6169539	Αὐτόλυκον	Αὐτόλυκος	father of Anticlea	334
6169540	ἀγαπᾷ	ἀγαπάω	to treat with affection	334
6169541	τε	τε	pharr30	334
6169542	καί	καί	pharr3	334
6169543	φησιν	φημί	to say	334
6169544	αὐτὸν	αὐτός	pharr13	334
6169545	πάντας	πᾶς	pharr22	334
6169546	ἀνθρώπους	ἄνθρωπος	pharr2	334
6169547	κεκάσθαι	κάζω	nodef	334
6169548	κλεπτοσύνῃ	κλεπτοσύνη	thievishness	334
6169549	θ’	τε	pharr30	334
6169550	ὅρκῳ	ὅρκος	the object by which one swears	334
6169551	τε	τε	pharr30	334
6169553	ἔοικεν	ἔοικα	to be like; to look like	334
6169554	οὖν	οὖν	pharr15	334
6169555	ἡ	ὁ	pharr1	334
6169556	δικαιοσύνη	δικαιοσύνη	righteousness	334
6169557	καὶ	καί	pharr3	334
6169558	κατὰ	κατά	pharr18	334
6169559	σὲ	σύ	pharr15	334
6169560	καὶ	καί	pharr3	334
6169561	καθ’	κατά	pharr18	334
6169562	Ὅμηρον	Ὅμηρος	Homer	334
6169563	καὶ	καί	pharr3	334
6169564	κατὰ	κατά	pharr18	334
6169565	Σιμωνίδην	Σιμωνίδης	Simonides	334
6169566	κλεπτική	κλεπτικός	thieving	334
6169567	τις	τις	pharr29	334
6169568	εἶναι	εἰμί	pharr17	334
6169570	ἐπ’	ἐπί	pharr12	334
6169571	ὠφελίᾳ	ὠφέλεια	help	334
6169572	μέντοι	μέντοι	however	334
6169573	τῶν	ὁ	pharr1	334
6169574	φίλων	φίλος	pharr2	334
6169575	καὶ	καί	pharr3	334
6169576	ἐπὶ	ἐπί	pharr12	334
6169577	βλάβῃ	βλάβη	hurt	334
6169578	τῶν	ὁ	pharr1	334
6169579	ἐχθρῶν	ἐχθρός	hated	334
6169581	οὐχ	οὐ	pharr6	334
6169582	οὕτως	οὕτως	pharr22	334
6169583	ἔλεγες	λέγω	to pick; to say	334
6169585	οὐ	οὐ	pharr6	334
6169586	μὰ	μά	(no	334
6169587	τὸν	ὁ	pharr1	334
6169588	Δί’	Ζεύς	Zeus	334
6169590	ἔφη	φημί	to say	334
6169592	ἀλλ’	ἀλλά	pharr8	334
6169593	οὐκέτι	οὐκέτι	pharr28	334
6169594	οἶδα	οἶδα	to know	334
6169595	ἔγωγε	ἐγώ	pharr15	334
6169596	ὅτι	ὅτι	adv. + superl.	334
6169597	ἔλεγον	λέγω	to pick; to say	334
6169599	τοῦτο	οὗτος	pharr14	334
6169600	μέντοι	μέντοι	however	334
6169601	ἔμοιγε	ἐγώ	pharr15	334
6169602	δοκεῖ	δοκέω	pharr23	334
6169603	ἔτι	ἔτι	pharr28	334
6169605	ὠφελεῖν	ὠφελέω	pharr31	334
6169606	μὲν	μέν	pharr8	334
6169607	τοὺς	ὁ	pharr1	334
6169608	φίλους	φίλος	pharr2	334
6169609	ἡ	ὁ	pharr1	334
6169610	δικαιοσύνη	δικαιοσύνη	righteousness	334
6169612	βλάπτειν	βλάπτω	to disable	334
6169613	δὲ	δέ	pharr4	334
6169614	τοὺς	ὁ	pharr1	334
6169615	ἐχθρούς	ἐχθρός	hated	334
6169617	φίλους	φίλος	pharr2	334
6169618	δὲ	δέ	pharr4	334
6169619	λέγεις	λέγω	to pick; to say	334
6169620	εἶναι	εἰμί	pharr17	334
6169621	πότερον	πότερον	whether	334
6169622	τοὺς	ὁ	pharr1	334
6169623	δοκοῦντας	δοκέω	pharr23	334
6169624	ἑκάστῳ	ἕκαστος	every	334
6169625	χρηστοὺς	χρηστός	useful	334
6169626	εἶναι	εἰμί	pharr17	334
6169628	ἢ	ἤ	pharr33	334
6169629	τοὺς	ὁ	pharr1	334
6169630	ὄντας	εἰμί	pharr17	334
6169632	κἂν	κἄν	and if	334
6169633	μὴ	μή	pharr15	334
6169634	δοκῶσι	δοκέω	pharr23	334
6169636	καὶ	καί	pharr3	334
6169637	ἐχθροὺς	ἐχθρός	hated	334
6169638	ὡσαύτως	ὡσαύτως	in like manner	334
6169640	εἰκὸς	ἔοικα	to be like; to look like	334
6169641	μέν	μέν	pharr8	334
6169643	ἔφη	φημί	to say	334
6169645	οὓς	ὅς	pharr13	334
6169646	ἄν	ἄν	pharr17	334
6169647	τις	τις	pharr29	334
6169648	ἡγῆται	ἡγέομαι	pharr25	334
6169649	χρηστοὺς	χρηστός	useful	334
6169650	φιλεῖν	φιλέω	pharr23	334
6169652	οὓς	ὅς	pharr13	334
6169653	δ’	δέ	pharr4	334
6169654	ἂν	ἄν	pharr17	334
6169655	πονηροὺς	πονηρός	toilsome	334
6169656	μισεῖν	μισέω	to hate	334
6169658	ἆρ’	ἆρα	particle introducing a question	334
6169659	οὖν	οὖν	pharr15	334
6169660	οὐχ	οὐ	pharr6	334
6169661	ἁμαρτάνουσιν	ἁμαρτάνω	to miss	334
6169662	οἱ	ὁ	pharr1	334
6169663	ἄνθρωποι	ἄνθρωπος	pharr2	334
6169664	περὶ	περί	pharr25	334
6169665	τοῦτο	οὗτος	pharr14	334
6169667	ὥστε	ὥστε	pharr19	334
6169668	δοκεῖν	δοκέω	pharr23	334
6169669	αὐτοῖς	αὐτός	pharr13	334
6169670	πολλοὺς	πολύς	much	334
6169671	μὲν	μέν	pharr8	334
6169672	χρηστοὺς	χρηστός	useful	334
6169673	εἶναι	εἰμί	pharr17	334
6169674	μὴ	μή	pharr15	334
6169675	ὄντας	εἰμί	pharr17	334
6169677	πολλοὺς	πολύς	much	334
6169678	δὲ	δέ	pharr4	334
6169679	τ-	ὁ	pharr1	334
6169680	ἐναντίον	ἐναντίος	opposite	334
6169682	ἁμαρτάνουσιν	ἁμαρτάνω	to miss	334
6169684	τούτοις	οὗτος	pharr14	334
6169685	ἄρα	ἄρα	particle: 'so'	334
6169686	οἱ	ὁ	pharr1	334
6169687	μὲν	μέν	pharr8	334
6169688	ἀγαθοὶ	ἀγαθός	pharr3	334
6169689	ἐχθροί	ἐχθρός	hated	334
6169691	οἱ	ὁ	pharr1	334
6169692	δὲ	δέ	pharr4	334
6169693	κακοὶ	κακός	pharr15	334
6169694	φίλοι	φίλος	pharr2	334
6169696	πάνυ	πάνυ	altogether	334
6169697	γε	γε	pharr32	334
6169699	ἀλλ’	ἀλλά	pharr8	334
6169700	ὅμως	ὅμως	all the same	334
6169701	δίκαιον	δίκαιος	pharr2	334
6169702	τότε	τότε	pharr17	334
6169703	τούτοις	οὗτος	pharr14	334
6169704	τοὺς	ὁ	pharr1	334
6169705	μὲν	μέν	pharr8	334
6169706	πονηροὺς	πονηρός	toilsome	334
6169707	ὠφελεῖν	ὠφελέω	pharr31	334
6169709	τοὺς	ὁ	pharr1	334
6169710	δὲ	δέ	pharr4	334
6169711	ἀγαθοὺς	ἀγαθός	pharr3	334
6169712	βλάπτειν	βλάπτω	to disable	334
6169714	φαίνεται	φαίνω	to bring to light	334
6169716	ἀλλὰ	ἀλλά	pharr8	334
6169717	μὴν	μήν	now verily	334
6169718	οἵ	ὁ	pharr1	334
6169719	γε	γε	pharr32	334
6169720	ἀγαθοὶ	ἀγαθός	pharr3	334
6169721	δίκαιοί	δίκαιος	pharr2	334
6169722	τε	τε	pharr30	334
6169723	καὶ	καί	pharr3	334
6169724	οἷοι	οἷος	(such a kind) as; for οἷός τε see οἷος III.2	334
6169725	μὴ	μή	pharr15	334
6169726	ἀδικεῖν	ἀδικέω	pharr23	334
6169728	ἀληθῆ	ἀληθής	unconcealed	334
6169730	κατὰ	κατά	pharr18	334
6169731	δὴ	δή	pharr23	334
6169732	τὸν	ὁ	pharr1	334
6169733	σὸν	σός	your	334
6169734	λόγον	λόγος	pharr8	334
6169735	τοὺς	ὁ	pharr1	334
6169736	μηδὲν	μηδείς	(and not one); not one	334
6169737	ἀδικοῦντας	ἀδικέω	pharr23	334
6169738	δίκαιον	δίκαιος	pharr2	334
6169739	κακῶς	κακός	pharr15	334
6169740	ποιεῖν	ποιέω	pharr23	334
6169742	μηδαμῶς	μηδαμῶς	not at all	334
6169744	ἔφη	φημί	to say	334
6169746	ὦ	ὦ	pharr28	334
6169747	Σώκρατες	Σωκράτης	Socrates	334
6169749	πονηρὸς	πονηρός	toilsome	334
6169750	γὰρ	γάρ	pharr6	334
6169751	ἔοικεν	ἔοικα	to be like; to look like	334
6169752	εἶναι	εἰμί	pharr17	334
6169753	ὁ	ὁ	pharr1	334
6169754	λόγος	λόγος	pharr8	334
6169756	τοὺς	ὁ	pharr1	334
6169757	ἀδίκους	ἄδικος	pharr33	334
6169758	ἄρα	ἄρα	particle: 'so'	334
6169760	ἦν	εἰμί	pharr17	334
6169761	δ’	δέ	pharr4	334
6169762	ἐγώ	ἐγώ	pharr15	334
6169764	δίκαιον	δίκαιος	pharr2	334
6169765	βλάπτειν	βλάπτω	to disable	334
6169767	τοὺς	ὁ	pharr1	334
6169768	δὲ	δέ	pharr4	334
6169769	δικαίους	δίκαιος	pharr2	334
6169770	ὠφελεῖν	ὠφελέω	pharr31	334
6169772	οὗτος	οὗτος	pharr14	334
6169773	ἐκείνου	ἐκεῖνος	pharr14	334
6169774	καλλίων	καλός	pharr3	334
6169775	φαίνεται	φαίνω	to bring to light	334
6169777	πολλοῖς	πολύς	much	334
6169778	ἄρα	ἄρα	particle: 'so'	334
6169780	ὦ	ὦ	pharr28	334
6169781	Πολέμαρχε	Πολέμαρχος	Polemarchus	334
6169783	συμβήσεται	συμβαίνω	meet	334
6169785	ὅσοι	ὅσος	as much/many as	334
6169786	διημαρτήκασιν	διαμαρτάνω	to go astray from	334
6169787	τῶν	ὁ	pharr1	334
6169788	ἀνθρώπων	ἄνθρωπος	pharr2	334
6169790	δίκαιον	δίκαιος	pharr2	334
6169791	εἶναι	εἰμί	pharr17	334
6169792	τοὺς	ὁ	pharr1	334
6169793	μὲν	μέν	pharr8	334
6169794	φίλους	φίλος	pharr2	334
6169795	βλάπτειν	βλάπτω	to disable	334
6169797	πονηροὶ	πονηρός	toilsome	334
6169798	γὰρ	γάρ	pharr6	334
6169799	αὐτοῖς	αὐτός	pharr13	334
6169800	εἰσιν	εἰμί	pharr17	334
6169802	τοὺς	ὁ	pharr1	334
6169803	δ’	δέ	pharr4	334
6169804	ἐχθροὺς	ἐχθρός	hated	334
6169805	ὠφελεῖν	ὠφελέω	pharr31	334
6169807	ἀγαθοὶ	ἀγαθός	pharr3	334
6169808	γάρ	γάρ	pharr6	334
6169810	καὶ	καί	pharr3	334
6169811	οὕτως	οὕτως	pharr22	334
6169812	ἐροῦμεν	λέγω	to pick; to say	334
6169813	αὐτὸ	αὐτός	pharr13	334
6169814	τ-	ὁ	pharr1	334
6169815	ἐναντίον	ἐναντίος	opposite	334
6169816	ἢ	ἤ	pharr33	334
6169817	τὸν	ὁ	pharr1	334
6169818	Σιμωνίδην	Σιμωνίδης	Simonides	334
6169819	ἔφαμεν	φημί	to say	334
6169820	λέγειν	λέγω	to pick; to say	334
6169822	καὶ	καί	pharr3	334
6169823	μάλα	μάλα	pharr31	334
6169825	ἔφη	φημί	to say	334
6169827	οὕτω	οὕτως	pharr22	334
6169828	συμβαίνει	συμβαίνω	meet	334
6169830	ἀλλὰ	ἀλλά	pharr8	334
6169831	μεταθώμεθα	μεταθέω	to run after	334
6169833	κινδυνεύομεν	κινδυνεύω	to be daring	334
6169834	γὰρ	γάρ	pharr6	334
6169835	οὐκ	οὐ	pharr6	334
6169836	ὀρθῶς	ὀρθός	straight	334
6169837	τὸν	ὁ	pharr1	334
6169838	φίλον	φίλος	pharr2	334
6169839	καὶ	καί	pharr3	334
6169840	ἐχθρὸν	ἐχθρός	hated	334
6169841	θέσθαι	τίθημι	to set	334
6169843	πῶς	πῶς	pharr29	334
6169844	θέμενοι	τίθημι	to set	334
6169846	ὦ	ὦ	pharr28	334
6169847	Πολέμαρχε	Πολέμαρχος	Polemarchus	334
6169849	τὸν	ὁ	pharr1	334
6169850	δοκοῦντα	δοκέω	pharr23	334
6169851	χρηστόν	χρηστός	useful	334
6169853	τοῦτον	οὗτος	pharr14	334
6169854	φίλον	φίλος	pharr2	334
6169855	εἶναι	εἰμί	pharr17	334
6169857	νῦν	νῦν	pharr29	334
6169858	δὲ	δέ	pharr4	334
6169859	πῶς	πῶς	pharr29	334
6169861	ἦν	εἰμί	pharr17	334
6169862	δ’	δέ	pharr4	334
6169863	ἐγώ	ἐγώ	pharr15	334
6169865	μεταθώμεθα	μεταθάζω	nodef	334
6169867	τὸν	ὁ	pharr1	335
6169868	δοκοῦντά	δοκέω	pharr23	335
6169869	τε	τε	pharr30	335
6169871	ἦ	εἰμί	pharr17	335
6169872	δ’	δέ	pharr4	335
6169873	ὅς	ὅς	pharr13	335
6169875	καὶ	καί	pharr3	335
6169876	τὸν	ὁ	pharr1	335
6169877	ὄντα	εἰμί	pharr17	335
6169878	χρηστὸν	χρηστός	useful	335
6169879	φίλον	φίλος	pharr2	335
6169881	τὸν	ὁ	pharr1	335
6169882	δὲ	δέ	pharr4	335
6169883	δοκοῦντα	δοκέω	pharr23	335
6169884	μέν	μέν	pharr8	335
6169886	ὄντα	εἰμί	pharr17	335
6169887	δὲ	δέ	pharr4	335
6169888	μή	μή	pharr15	335
6169890	δοκεῖν	δοκέω	pharr23	335
6169891	ἀλλὰ	ἀλλά	pharr8	335
6169892	μὴ	μή	pharr15	335
6169893	εἶναι	εἰμί	pharr17	335
6169894	φίλον	φίλος	pharr2	335
6169896	καὶ	καί	pharr3	335
6169897	περὶ	περί	pharr25	335
6169898	τοῦ	ὁ	pharr1	335
6169899	ἐχθροῦ	ἐχθρός	hated	335
6169900	δὲ	δέ	pharr4	335
6169901	ἡ	ὁ	pharr1	335
6169902	αὐτὴ	αὐτός	pharr13	335
6169903	θέσις	θέσις	a setting	335
6169905	φίλος	φίλος	pharr2	335
6169906	μὲν	μέν	pharr8	335
6169907	δή	δή	pharr23	335
6169909	ὡς	ὡς	pharr21	335
6169910	ἔοικε	ἔοικα	to be like; to look like	335
6169912	τούτῳ	οὗτος	pharr14	335
6169913	τῷ	ὁ	pharr1	335
6169914	λόγῳ	λόγος	pharr8	335
6169915	ὁ	ὁ	pharr1	335
6169916	ἀγαθὸς	ἀγαθός	pharr3	335
6169917	ἔσται	εἰμί	pharr17	335
6169919	ἐχθρὸς	ἐχθρός	hated	335
6169920	δὲ	δέ	pharr4	335
6169921	ὁ	ὁ	pharr1	335
6169922	πονηρός	πονηρός	toilsome	335
6169924	ναί	ναί	yea	335
6169926	κελεύεις	κελεύω	pharr13	335
6169927	δὴ	δή	pharr23	335
6169928	ἡμᾶς	ἐγώ	pharr15	335
6169929	προσθεῖναι	προστίθημι	to add	335
6169930	τῷ	ὁ	pharr1	335
6169931	δικαίῳ	δίκαιος	pharr2	335
6169932	ἢ	ἤ	pharr33	335
6169933	ὡς	ὡς	pharr21	335
6169934	τὸ	ὁ	pharr1	335
6169935	πρῶτον	πρῶτος	pharr22	335
6169936	ἐλέγομεν	λέγω	to pick; to say	335
6169938	λέγοντες	λέγω	to pick; to say	335
6169939	δίκαιον	δίκαιος	pharr2	335
6169940	εἶναι	εἰμί	pharr17	335
6169941	τὸν	ὁ	pharr1	335
6169942	μὲν	μέν	pharr8	335
6169943	φίλον	φίλος	pharr2	335
6169944	εὖ	εὖ	well	335
6169945	ποιεῖν	ποιέω	pharr23	335
6169947	τὸν	ὁ	pharr1	335
6169948	δ’	δέ	pharr4	335
6169949	ἐχθρὸν	ἐχθρός	hated	335
6169950	κακῶς	κακός	pharr15	335
6169952	νῦν	νῦν	pharr29	335
6169953	πρὸς	πρός	pharr18	335
6169954	τούτῳ	οὗτος	pharr14	335
6169955	ὧδε	ὧδε	pharr23	335
6169956	λέγειν	λέγω	to pick; to say	335
6169958	ὅτι	ὅτι	adv. + superl.	335
6169959	ἔστιν	εἰμί	pharr17	335
6169960	δίκαιον	δίκαιος	pharr2	335
6169961	τὸν	ὁ	pharr1	335
6169962	μὲν	μέν	pharr8	335
6169963	φίλον	φίλος	pharr2	335
6169964	ἀγαθὸν	ἀγαθός	pharr3	335
6169965	ὄντα	εἰμί	pharr17	335
6169966	εὖ	εὖ	well	335
6169967	ποιεῖν	ποιέω	pharr23	335
6169969	τὸν	ὁ	pharr1	335
6169970	δ’	δέ	pharr4	335
6169971	ἐχθρὸν	ἐχθρός	hated	335
6169972	κακὸν	κακός	pharr15	335
6169973	ὄντα	εἰμί	pharr17	335
6169974	βλάπτειν	βλάπτω	to disable	335
6169976	πάνυ	πάνυ	altogether	335
6169977	μὲν	μέν	pharr8	335
6169978	οὖν	οὖν	pharr15	335
6169980	ἔφη	φημί	to say	335
6169982	οὕτως	οὕτως	pharr22	335
6169983	ἄν	ἄν	pharr17	335
6169984	μοι	ἐγώ	pharr15	335
6169985	δοκεῖ	δοκέω	pharr23	335
6169986	καλῶς	καλός	pharr3	335
6169987	λέγεσθαι	λέγω	to pick; to say	335
6169989	ἔστιν	εἰμί	pharr17	335
6169990	ἄρα	ἄρα	particle: 'so'	335
6169992	ἦν	εἰμί	pharr17	335
6169993	δ’	δέ	pharr4	335
6169994	ἐγώ	ἐγώ	pharr15	335
6169996	δικαίου	δίκαιος	pharr2	335
6169997	ἀνδρὸς	ἀνήρ	a man	335
6169998	βλάπτειν	βλάπτω	to disable	335
6169999	καὶ	καί	pharr3	335
6170000	ὁντινοῦν	ὅστις	pharr29	335
6170001	ἀνθρώπων	ἄνθρωπος	pharr2	335
6170003	καὶ	καί	pharr3	335
6170004	πάνυ	πάνυ	altogether	335
6170005	γε	γε	pharr32	335
6170007	ἔφη	φημί	to say	335
6170009	τούς	ὁ	pharr1	335
6170010	γε	γε	pharr32	335
6170011	πονηρούς	πονηρός	toilsome	335
6170012	τε	τε	pharr30	335
6170013	καὶ	καί	pharr3	335
6170014	ἐχθροὺς	ἐχθρός	hated	335
6170015	δεῖ	δέω	pharr31	335
6170016	βλάπτειν	βλάπτω	to disable	335
6170018	βλαπτόμενοι	βλάπτω	to disable	335
6170019	δ’	δέ	pharr4	335
6170020	ἵπποι	ἵππος	pharr3	335
6170021	βελτίους	ἀγαθός	pharr3	335
6170022	ἢ	ἤ	pharr33	335
6170023	χείρους	κακός	pharr15	335
6170024	γίγνονται	γίγνομαι	pharr26	335
6170026	χείρους	κακός	pharr15	335
6170028	ἆρα	ἆρα	particle introducing a question	335
6170029	εἰς	εἰς	pharr4	335
6170030	τὴν	ὁ	pharr1	335
6170031	τῶν	ὁ	pharr1	335
6170032	κυνῶν	κύων	a dog	335
6170033	ἀρετήν	ἀρετή	goodness	335
6170035	ἢ	ἤ	pharr33	335
6170036	εἰς	εἰς	pharr4	335
6170037	τὴν	ὁ	pharr1	335
6170038	τῶν	ὁ	pharr1	335
6170039	ἵππων	ἵππος	pharr3	335
6170041	εἰς	εἰς	pharr4	335
6170042	τὴν	ὁ	pharr1	335
6170043	τῶν	ὁ	pharr1	335
6170044	ἵππων	ἵππος	pharr3	335
6170046	ἆρ’	ἆρα	particle introducing a question	335
6170047	οὖν	οὖν	pharr15	335
6170048	καὶ	καί	pharr3	335
6170049	κύνες	κύων	a dog	335
6170050	βλαπτόμενοι	βλάπτω	to disable	335
6170051	χείρους	κακός	pharr15	335
6170052	γίγνονται	γίγνομαι	pharr26	335
6170053	εἰς	εἰς	pharr4	335
6170054	τὴν	ὁ	pharr1	335
6170055	τῶν	ὁ	pharr1	335
6170056	κυνῶν	κύων	a dog	335
6170057	ἀλλ’	ἀλλά	pharr8	335
6170058	οὐκ	οὐ	pharr6	335
6170059	εἰς	εἰς	pharr4	335
6170060	τὴν	ὁ	pharr1	335
6170061	τῶν	ὁ	pharr1	335
6170062	ἵππων	ἵππος	pharr3	335
6170063	ἀρετήν	ἀρετή	goodness	335
6170065	ἀνάγκη	ἀνάγκη	pharr30	335
6170067	ἀνθρώπους	ἄνθρωπος	pharr2	335
6170068	δέ	δέ	pharr4	335
6170070	ὦ	ὦ	pharr28	335
6170071	ἑταῖρε	ἑταῖρος	a comrade	335
6170073	μὴ	μή	pharr15	335
6170074	οὕτω	οὕτως	pharr22	335
6170075	φῶμεν	φημί	to say	335
6170077	βλαπτομένους	βλάπτω	to disable	335
6170078	εἰς	εἰς	pharr4	335
6170079	τὴν	ὁ	pharr1	335
6170080	ἀνθρωπείαν	ἀνθρώπειος	of man	335
6170081	ἀρετὴν	ἀρετή	goodness	335
6170082	χείρους	κακός	pharr15	335
6170083	γίγνεσθαι	γίγνομαι	pharr26	335
6170085	πάνυ	πάνυ	altogether	335
6170086	μὲν	μέν	pharr8	335
6170087	οὖν	οὖν	pharr15	335
6170089	ἀλλ’	ἀλλά	pharr8	335
6170090	ἡ	ὁ	pharr1	335
6170091	δικαιοσύνη	δικαιοσύνη	righteousness	335
6170092	οὐκ	οὐ	pharr6	335
6170093	ἀνθρωπεία	ἀνθρώπειος	of man	335
6170094	ἀρετή	ἀρετή	goodness	335
6170096	καὶ	καί	pharr3	335
6170097	τοῦτ’	οὗτος	pharr14	335
6170098	ἀνάγκη	ἀνάγκη	pharr30	335
6170100	καὶ	καί	pharr3	335
6170101	τοὺς	ὁ	pharr1	335
6170102	βλαπτομένους	βλάπτω	to disable	335
6170103	ἄρα	ἄρα	particle: 'so'	335
6170105	ὦ	ὦ	pharr28	335
6170106	φίλε	φίλος	pharr2	335
6170108	τῶν	ὁ	pharr1	335
6170109	ἀνθρώπων	ἄνθρωπος	pharr2	335
6170110	ἀνάγκη	ἀνάγκη	pharr30	335
6170111	ἀδικωτέρους	ἄδικος	pharr33	335
6170112	γίγνεσθαι	γίγνομαι	pharr26	335
6170114	ἔοικεν	ἔοικα	to be like; to look like	335
6170116	ἆρ’	ἆρα	particle introducing a question	335
6170117	οὖν	οὖν	pharr15	335
6170118	τῇ	ὁ	pharr1	335
6170119	μουσικῇ	μουσική	any art over which the Muses presided	335
6170120	οἱ	ὁ	pharr1	335
6170121	μουσικοὶ	μουσικός	 musical	335
6170122	ἀμούσους	ἄμουσος	without the Muses	335
6170123	δύνανται	δύναμαι	to be able	335
6170124	ποιεῖν	ποιέω	pharr23	335
6170126	ἀδύνατον	ἀδύνατος	unable	335
6170128	ἀλλὰ	ἀλλά	pharr8	335
6170129	τῇ	ὁ	pharr1	335
6170130	ἱππικῇ	ἱππικός	of a horse	335
6170131	οἱ	ὁ	pharr1	335
6170132	ἱππικοὶ	ἱππικός	of a horse	335
6170133	ἀφίππους	ἄφιππος	unsuited for cavalry	335
6170135	οὐκ	οὐ	pharr6	335
6170136	ἔστιν	εἰμί	pharr17	335
6170138	ἀλλὰ	ἀλλά	pharr8	335
6170139	τῇ	ὁ	pharr1	335
6170140	δικαιοσύνῃ	δικαιοσύνη	righteousness	335
6170141	δὴ	δή	pharr23	335
6170142	οἱ	ὁ	pharr1	335
6170143	δίκαιοι	δίκαιος	pharr2	335
6170144	ἀδίκους	ἄδικος	pharr33	335
6170146	ἢ	ἤ	pharr33	335
6170147	καὶ	καί	pharr3	335
6170148	συλλήβδην	συλλήβδην	collectively	335
6170149	ἀρετῇ	ἀρετή	goodness	335
6170150	οἱ	ὁ	pharr1	335
6170151	ἀγαθοὶ	ἀγαθός	pharr3	335
6170152	κακούς	κακός	pharr15	335
6170154	ἀλλὰ	ἀλλά	pharr8	335
6170155	ἀδύνατον	ἀδύνατος	unable	335
6170157	οὐ	οὐ	pharr6	335
6170158	γὰρ	γάρ	pharr6	335
6170159	θερμότητος	θερμότης	heat	335
6170160	οἶμαι	οἴομαι	to suppose	335
6170161	ἔργον	ἔργον	pharr8	335
6170162	ψύχειν	ψύχω	to breathe	335
6170163	ἀλλὰ	ἀλλά	pharr8	335
6170164	τοῦ	ὁ	pharr1	335
6170165	ἐναντίου	ἐναντίος	opposite	335
6170167	ναί	ναί	yea	335
6170169	οὐδὲ	οὐδέ	pharr34	335
6170170	ξηρότητος	ξηρότης	dryness	335
6170171	ὑγραίνειν	ὑγραίνω	to wet	335
6170172	ἀλλὰ	ἀλλά	pharr8	335
6170173	τοῦ	ὁ	pharr1	335
6170174	ἐναντίου	ἐναντίος	opposite	335
6170176	πάνυ	πάνυ	altogether	335
6170177	γε	γε	pharr32	335
6170179	οὐδὲ	οὐδέ	pharr34	335
6170180	δὴ	δή	pharr23	335
6170181	τοῦ	ὁ	pharr1	335
6170182	ἀγαθοῦ	ἀγαθός	pharr3	335
6170183	βλάπτειν	βλάπτω	to disable	335
6170184	ἀλλὰ	ἀλλά	pharr8	335
6170185	τοῦ	ὁ	pharr1	335
6170186	ἐναντίου	ἐναντίος	opposite	335
6170188	φαίνεται	φαίνω	to bring to light	335
6170190	ὁ	ὁ	pharr1	335
6170191	δέ	δέ	pharr4	335
6170192	γε	γε	pharr32	335
6170193	δίκαιος	δίκαιος	pharr2	335
6170194	ἀγαθός	ἀγαθός	pharr3	335
6170196	πάνυ	πάνυ	altogether	335
6170197	γε	γε	pharr32	335
6170199	οὐκ	οὐ	pharr6	335
6170200	ἄρα	ἄρα	particle: 'so'	335
6170201	τοῦ	ὁ	pharr1	335
6170202	δικαίου	δίκαιος	pharr2	335
6170203	βλάπτειν	βλάπτω	to disable	335
6170204	ἔργον	ἔργον	pharr8	335
6170206	ὦ	ὦ	pharr28	335
6170207	Πολέμαρχε	Πολέμαρχος	Polemarchus	335
6170209	οὔτε	οὔτε	pharr30	335
6170210	φίλον	φίλος	pharr2	335
6170211	οὔτ’	οὔτε	pharr30	335
