perf ria	6166983	ἴστε	οἶδα	to know	2pria	328
perf ria	6167064	ἔοικεν	ἔοικα	to be like; to look like	3sria	328
perf ria	6167523	ἐντετύχηκα	ἐντυγχάνω	to light upon	1sria	329
perf ria	6167875	γέγονα	γίγνομαι	pharr26	1sria	330
