parts and infs	6167992	χρηματισάμενοι	χρηματίζω	to negotiate	-pap	330
parts and infs	6168012	συγγενέσθαι	συγγίγνομαι	to be with	--an	330
parts and infs	6168016	ἐθέλοντες	ἐθέλω	pharr3	-ppp	330
parts and infs	6168017	ἐπαινεῖν	ἐπαινέω	to approve	--pn	330
parts and infs	6168047	ἀπολελαυκέναι	ἀπολαύω	to have enjoyment of	--rn	330
parts and infs	6168051	κεκτῆσθαι	κτάομαι	to procure for oneself	--rn	330
parts and infs	6168064	λέγων	λέγω	to pick; to say	-spp	330
parts and infs	6168082	οἴεσθαι	οἴομαι	to suppose	--pn	330
parts and infs	6168083	τελευτήσειν	τελευτάω	to complete	--fn	330
parts and infs	6168099	λεγόμενοι	λέγω	to pick; to say	-ppp	330
parts and infs	6168109	ἀδικήσαντα	ἀδικέω	pharr23	-sap	330
parts and infs	6168112	διδόναι	δίδωμι	to give	--pn	330
parts and infs	6168115	καταγελώμενοι	καταγελάω	to laugh at	-ppp	330
parts and infs	6168142	ὢν	εἰμί	pharr17	-spp	330
parts and infs	6168170	εὑρίσκων	εὑρίσκω	to find	-spp	331
parts and infs	6168187	ἐγειρόμενος	ἐγείρω	to awaken	-spp	331
parts and infs	6168200	συνειδότι	σύνοιδα	to share in knowledge	-srp	331
parts and infs	6168267	εἶναι	εἰμί	pharr17	--pn	331
parts and infs	6168284	ἐξαπατῆσαι	ἐξαπατάω	to deceive	--an	331
parts and infs	6168286	ψεύσασθαι	ψεύδω	to cheat by lies	--an	331
parts and infs	6168290	ὀφείλοντα	ὀφείλω	to owe	-spp	331
parts and infs	6168300	ἀπιέναι	ἀπέρχομαι	to go away	--pn	331
parts and infs	6168301	δεδιότα	δείδω	to fear	-prp	331
parts and infs	6168334	ἔχοντι	ἔχω	pharr10	-spp	331
parts and infs	6168341	εἶναι	εἰμί	pharr17	--pn	331
parts and infs	6168366	εἶναι	εἰμί	pharr17	--pn	331
parts and infs	6168371	ἀποδιδόναι	ἀποδίδωμι	to give back	--pn	331
parts and infs	6168391	ποιεῖν	ποιέω	pharr23	--pn	331
parts and infs	6168408	σωφρονοῦντος	σωφρονέω	to be sound of mind	-spp	331
parts and infs	6168412	μανεὶς	μαίνομαι	to rage	-sap	331
parts and infs	6168420	ἀποδιδόναι	ἀποδίδωμι	to give back	--pn	331
parts and infs	6168427	ἀποδιδούς	ἀποδίδωμι	to give back	-spp	331
parts and infs	6168434	ἔχοντα	ἔχω	pharr10	-spp	331
parts and infs	6168436	ἐθέλων	ἐθέλω	pharr3	-spp	331
parts and infs	6168439	λέγειν	λέγω	to pick; to say	--pn	331
parts and infs	6168456	λέγειν	λέγω	to pick; to say	--pn	331
parts and infs	6168462	ἀποδιδόναι	ἀποδίδωμι	to give back	--pn	331
parts and infs	6168473	ὑπολαβὼν	ὑπολαμβάνω	take up; understand	-sap	331
parts and infs	6168482	πείθεσθαι	πείθω	pharr9	--pn	331
parts and infs	6168503	ἐπιμεληθῆναι	ἐπιμελέομαι	pharr25	--an	331
parts and infs	6168525	γελάσας	γελάω	to laugh	-sap	331
parts and infs	6168550	λέγοντα	λέγω	to pick; to say	-spp	331
parts and infs	6168552	λέγειν	λέγω	to pick; to say	--pn	331
parts and infs	6168564	ὀφειλόμενα	ὀφείλω	to owe	-ppp	331
parts and infs	6168566	ἀποδιδόναι	ἀποδίδωμι	to give back	--pn	331
parts and infs	6168571	λέγων	λέγω	to pick; to say	-spp	331
parts and infs	6168575	λέγειν	λέγω	to pick; to say	--pn	331
parts and infs	6168588	ἀπιστεῖν	ἀπιστέω	to disbelieve	--pn	332
parts and infs	6168628	παρακαταθεμένου	παρακατατίθεμαι	nodef	-sap	332
